iteration,LB,UB,gap,n_cuts
1052,48.09856759666665,58.276884133333326,0.17465443954380644,1342
1053,48.09973710232721,58.276884133333326,0.17463437145543906,1343
1054,48.09973710232721,58.276884133333326,0.17463437145543906,1344
1055,48.10237222333332,58.276884133333326,0.17458915419570914,1345
1056,48.10237222333332,58.276884133333326,0.17458915419570914,1345
1057,48.119493790000014,58.276884133333326,0.17429535731687254,1345
1058,48.119493790000014,58.276884133333326,0.17429535731687254,1345
1059,48.145613296666625,58.276884133333326,0.17384716062525032,1346
1060,48.145613296666625,58.276884133333326,0.17384716062525032,1346
1061,48.1783932633333,58.276884133333326,0.1732846740209275,1347
1062,48.1783932633333,58.276884133333326,0.1732846740209275,1348
1063,48.18474654333329,58.276884133333326,0.1731756551518772,1349
1064,48.18474654333329,58.276884133333326,0.1731756551518772,1350
1065,48.18589728333332,58.276884133333326,0.1731559090721555,1351
1066,48.18589728333332,58.276884133333326,0.1731559090721555,1352
1067,48.18898949000001,58.276884133333326,0.17310284846823545,1352
1068,48.18898949000001,58.276884133333326,0.17310284846823545,1353
1069,48.20468656000004,58.276884133333326,0.1728334951863387,1353
1070,48.20468656000004,58.276884133333326,0.1728334951863387,1353
1071,48.21702953,58.276884133333326,0.17262169645715963,1353
1072,48.21702953,58.276884133333326,0.17262169645715963,1353
1073,48.24090389635867,58.276884133333326,0.17221202516615433,1354
1074,48.24090389635867,58.276884133333326,0.17221202516615433,1355
1075,48.24733323666661,58.276884133333326,0.17210170114311227,1356
1076,48.24733323666661,58.276884133333326,0.17210170114311227,1357
1077,48.2640440366667,58.276884133333326,0.17181495279943193,1358
1078,48.2640440366667,58.276884133333326,0.17181495279943193,1358
1079,48.27616416763371,58.276884133333326,0.17160697786825196,1359
1080,48.27616416763371,58.276884133333326,0.17160697786825196,1360
1081,48.27887758,58.276884133333326,0.17156041717087353,1361
1082,48.27887758,58.276884133333326,0.17156041717087353,1364
1083,48.280406943333304,58.276884133333326,0.1715341741183142,1365
1084,48.280406943333304,58.276884133333326,0.1715341741183142,1365
1085,48.28359167498555,58.276884133333326,0.17147952583538678,1366
1086,48.28359167498555,58.276884133333326,0.17147952583538678,1367
1087,48.29272577540024,58.276884133333326,0.1713227895830883,1368
1088,48.29272577540024,58.276884133333326,0.1713227895830883,1368
1089,48.311030893333324,58.276884133333326,0.17100868360083982,1369
1090,48.311030893333324,58.276884133333326,0.17100868360083982,1369
1091,48.33659839499998,58.276884133333326,0.17056995901823926,1369
1092,48.33659839499998,58.276884133333326,0.17056995901823926,1370
1093,48.33868047777777,58.276884133333326,0.17053423159717424,1371
1094,48.33868047777777,58.276884133333326,0.17053423159717424,1373
1095,48.340487556666666,58.276884133333326,0.17050322309499077,1374
1096,48.340487556666666,58.276884133333326,0.17050322309499077,1375
1097,48.39008364999998,58.276884133333326,0.16965218079801686,1375
1098,48.39008364999998,58.276884133333326,0.16965218079801686,1380
1099,48.3956312133333,58.276884133333326,0.16955698759378462,1381
1100,48.3956312133333,58.276884133333326,0.16955698759378462,1381
1101,48.407008716666674,58.276884133333326,0.1693617557535349,1382
1102,48.407008716666674,58.276884133333326,0.1693617557535349,1383
1103,48.43294165499998,58.276884133333326,0.16891676047420642,1384
1104,48.43294165499998,58.276884133333326,0.16891676047420642,1384
1105,48.44327494333332,58.276884133333326,0.16873944680195002,1385
1106,48.44327494333332,58.276884133333326,0.16873944680195002,1386
1107,48.455465223333306,58.276884133333326,0.16853026815107888,1387
1108,48.455465223333306,58.276884133333326,0.16853026815107888,1388
1109,48.465412490000006,58.276884133333326,0.16835957840308308,1393
1110,48.465412490000006,58.276884133333326,0.16835957840308308,1393
1111,48.46864641000003,58.276884133333326,0.16830408607455327,1394
1112,48.46864641000003,58.276884133333326,0.16830408607455327,1396
1113,48.474029533333336,58.276884133333326,0.16821171457231243,1397
1114,48.474029533333336,58.276884133333326,0.16821171457231243,1398
1115,48.478315345,58.276884133333326,0.1681381723483175,1398
1116,48.478315345,58.276884133333326,0.1681381723483175,1398
1117,48.49005385333329,58.276884133333326,0.1679367458563582,1398
1118,48.49005385333329,58.276884133333326,0.1679367458563582,1398
1119,48.49246673333333,58.276884133333326,0.16789534213280777,1398
1120,48.49246673333333,58.276884133333326,0.16789534213280777,1399
1121,48.503066489999995,58.276884133333326,0.16771345600721443,1399
1122,48.503066489999995,58.276884133333326,0.16771345600721443,1400
1123,48.506296276666646,58.276884133333326,0.167658034604463,1401
1124,48.506296276666646,58.276884133333326,0.167658034604463,1402
1125,48.51324049333337,58.276884133333326,0.16753887557992017,1402
1126,48.51324049333337,58.276884133333326,0.16753887557992017,1402
1127,48.51546901999995,58.276884133333326,0.16750063526045697,1403
1128,48.51546901999995,58.276884133333326,0.16750063526045697,1403
1129,48.529627595000036,58.276884133333326,0.16725768172560954,1403
1130,48.529627595000036,58.276884133333326,0.16725768172560954,1403
1131,48.53081547333339,58.276884133333326,0.16723729837205487,1404
1132,48.53081547333339,58.276884133333326,0.16723729837205487,1405
1133,48.545832032315374,58.276884133333326,0.16697962229336083,1406
1134,48.545832032315374,58.276884133333326,0.16697962229336083,1407
1135,48.57082451999999,58.276884133333326,0.16655076464154417,1408
1136,48.57082451999999,58.276884133333326,0.16655076464154417,1409
1137,48.6166610633333,58.276884133333326,0.1657642342013024,1410
1138,48.6166610633333,58.276884133333326,0.1657642342013024,1411
1139,48.63540857000001,58.276884133333326,0.16544253706622875,1412
1140,48.63540857000001,58.276884133333326,0.16544253706622875,1413
1141,48.65122236333335,58.276884133333326,0.16517118087468693,1414
1142,48.65122236333335,58.276884133333326,0.16517118087468693,1414
1143,48.663244175555555,58.276884133333326,0.16496489304030829,1415
1144,48.663244175555555,58.276884133333326,0.16496489304030829,1416
1145,48.66970467666667,58.276884133333326,0.164854034314637,1417
1146,48.66970467666667,58.276884133333326,0.164854034314637,1418
1147,48.670777410000014,58.276884133333326,0.16483562678737645,1419
1148,48.670777410000014,58.276884133333326,0.16483562678737645,1419
1149,48.68600551333336,58.276884133333326,0.16457432072134676,1420
1150,48.68600551333336,58.276884133333326,0.16457432072134676,1421
1151,48.69951413666668,58.276884133333326,0.16434252000766397,1422
1152,48.69951413666668,58.276884133333326,0.16434252000766397,1422
1153,48.70007881333336,58.276884133333326,0.16433283045965394,1422
1154,48.70007881333336,58.276884133333326,0.16433283045965394,1422
1155,48.70339254333332,58.276884133333326,0.1642759686344339,1422
1156,48.70339254333332,58.276884133333326,0.1642759686344339,1424
1157,48.71994799333333,58.276884133333326,0.1639918860132332,1425
1158,48.71994799333333,58.276884133333326,0.1639918860132332,1425
1159,48.725924756666686,58.276884133333326,0.16388932796775357,1425
1160,48.725924756666686,58.276884133333326,0.16388932796775357,1429
1161,48.72957894333332,58.276884133333326,0.16382662408917495,1430
1162,48.72957894333332,58.276884133333326,0.16382662408917495,1430
1163,48.74733044333335,58.276884133333326,0.16352201789301302,1430
1164,48.74733044333335,58.276884133333326,0.16352201789301302,1430
1165,48.76546283666671,58.276884133333326,0.16321087577203286,1430
1166,48.76546283666671,58.276884133333326,0.16321087577203286,1431
1167,48.78805073111111,58.276884133333326,0.1628232796474232,1431
1168,48.78805073111111,58.276884133333326,0.1628232796474232,1432
1169,48.78810416999998,58.276884133333326,0.16282236266482086,1433
1170,48.78810416999998,58.276884133333326,0.16282236266482086,1434
1171,48.79979015333336,58.276884133333326,0.16262183747362083,1435
1172,48.79979015333336,58.276884133333326,0.16262183747362083,1436
1173,48.80696329777779,58.276884133333326,0.16249875017149226,1437
1174,48.80696329777779,58.276884133333326,0.16249875017149226,1438
1175,48.82434342333333,58.276884133333326,0.16220051656113357,1439
1176,48.82434342333333,58.276884133333326,0.16220051656113357,1439
1177,48.83383314333328,58.276884133333326,0.16203767806794583,1440
1178,48.83383314333328,58.276884133333326,0.16203767806794583,1441
1179,48.83822382333338,58.276884133333326,0.16196233635973004,1442
1180,48.83822382333338,58.276884133333326,0.16196233635973004,1443
1181,48.845452183333336,58.276884133333326,0.1618383015883545,1444
1182,48.845452183333336,58.276884133333326,0.1618383015883545,1445
1183,48.84766712166663,58.276884133333326,0.16180029443738486,1446
1184,48.84766712166663,58.276884133333326,0.16180029443738486,1446
1185,48.850285290000016,58.276884133333326,0.1617553680764045,1446
1186,48.850285290000016,58.276884133333326,0.1617553680764045,1447
1187,48.85678396000003,58.276884133333326,0.16164385439312065,1448
1188,48.85678396000003,58.276884133333326,0.16164385439312065,1449
1189,48.90545410333334,58.276884133333326,0.16080870090032312,1450
1190,48.90545410333334,58.276884133333326,0.16080870090032312,1451
1191,48.90948546333335,58.276884133333326,0.1607395249301257,1452
1192,48.90948546333335,58.276884133333326,0.1607395249301257,1453
1193,48.91032171414347,58.276884133333326,0.16072517531582217,1454
1194,48.91032171414347,58.276884133333326,0.16072517531582217,1455
1195,48.91379859666668,58.276884133333326,0.16066551388101974,1456
1196,48.91379859666668,58.276884133333326,0.16066551388101974,1456
1197,48.926499694999954,58.276884133333326,0.1604475698621835,1457
1198,48.926499694999954,58.276884133333326,0.1604475698621835,1458
1199,48.928339210000004,58.276884133333326,0.1604160047737714,1459
1200,48.928339210000004,58.276884133333326,0.1604160047737714,1461
1201,48.940473743333314,58.276884133333326,0.160207782705729,1462
1202,48.940473743333314,58.276884133333326,0.160207782705729,1462
1203,48.94649651666664,58.276884133333326,0.1601044351533865,1462
1204,48.94649651666664,58.276884133333326,0.1601044351533865,1463
1205,48.95056438333332,58.276884133333326,0.16003463274841623,1464
1206,48.95056438333332,58.276884133333326,0.16003463274841623,1465
1207,48.95286993000002,58.276884133333326,0.1599950708071597,1472
1208,48.95286993000002,58.276884133333326,0.1599950708071597,1473
1209,48.97554521000001,58.276884133333326,0.15960597519339784,1473
1210,48.97554521000001,58.276884133333326,0.15960597519339784,1474
1211,48.98527167666664,58.276884133333326,0.1594390742546932,1475
1212,48.98527167666664,58.276884133333326,0.1594390742546932,1476
1213,48.991523610000016,58.276884133333326,0.15933179443995446,1477
1214,48.991523610000016,58.276884133333326,0.15933179443995446,1477
1215,48.99522052166672,58.276884133333326,0.15926835742334525,1478
1216,48.99522052166672,58.276884133333326,0.15926835742334525,1479
1217,49.00917323499996,58.276884133333326,0.15902893636402224,1479
1218,49.00917323499996,58.276884133333326,0.15902893636402224,1479
1219,49.02198774333334,58.276884133333326,0.15880904629055745,1480
1220,49.02198774333334,58.276884133333326,0.15880904629055745,1485
1221,49.02731867666664,58.276884133333326,0.15871757034065764,1486
1222,49.02731867666664,58.276884133333326,0.15871757034065764,1487
1223,49.046189956666666,58.276884133333326,0.15839374932172925,1488
1224,49.046189956666666,58.276884133333326,0.15839374932172925,1489
1225,49.04726535000005,58.276884133333326,0.15837529615029808,1490
1226,49.04726535000005,58.276884133333326,0.15837529615029808,1491
1227,49.05743800999999,58.276884133333326,0.15820073877388338,1492
1228,49.05743800999999,58.276884133333326,0.15820073877388338,1494
1229,49.075421623333355,58.276884133333326,0.15789214963771372,1495
1230,49.075421623333355,58.276884133333326,0.15789214963771372,1495
1231,49.104414841111165,58.276884133333326,0.15739464160843278,1496
1232,49.104414841111165,58.276884133333326,0.15739464160843278,1496
1233,49.10746885500002,58.276884133333326,0.15734223637204658,1501
1234,49.10746885500002,58.276884133333326,0.15734223637204658,1501
1235,49.125194313333324,58.276884133333326,0.1570380770368847,1502
1236,49.125194313333324,58.276884133333326,0.1570380770368847,1502
1237,49.13839206999999,58.276884133333326,0.15681161062806867,1502
1238,49.13839206999999,58.276884133333326,0.15681161062806867,1503
1239,49.15275840999999,58.276884133333326,0.15656509195752455,1503
1240,49.15275840999999,58.276884133333326,0.15656509195752455,1506
1241,49.153515330000005,58.276884133333326,0.15655210361727145,1507
1242,49.153515330000005,58.276884133333326,0.15655210361727145,1508
1243,49.16606735777777,58.276884133333326,0.15633671756902207,1509
1244,49.16606735777777,58.276884133333326,0.15633671756902207,1510
1245,49.17253898666668,58.276884133333326,0.1562256678966665,1511
1246,49.17253898666668,58.276884133333326,0.1562256678966665,1512
1247,49.18814070333337,58.276884133333326,0.15595795082670458,1513
1248,49.18814070333337,58.276884133333326,0.15595795082670458,1513
1249,49.190349649999945,58.276884133333326,0.1559200464895145,1513
1250,49.190349649999945,58.276884133333326,0.1559200464895145,1516
1251,49.204591010000016,58.276884133333326,0.1556756724085755,1516
1252,49.204591010000016,58.276884133333326,0.1556756724085755,1517
1253,49.20542061666664,58.276884133333326,0.15566143680420225,1518
1254,49.20542061666664,58.276884133333326,0.15566143680420225,1519
1255,49.223839311666666,58.276884133333326,0.15534538190054814,1519
1256,49.223839311666666,58.276884133333326,0.15534538190054814,1520
1257,49.23539933333332,58.276884133333326,0.15514701814382764,1520
1258,49.23539933333332,58.276884133333326,0.15514701814382764,1521
1259,49.25183690833333,58.276884133333326,0.15486495819425306,1522
1260,49.25183690833333,58.276884133333326,0.15486495819425306,1523
1261,49.265532156666694,58.276884133333326,0.15462995509590569,1523
1262,49.265532156666694,58.276884133333326,0.15462995509590569,1524
1263,49.30110842333334,58.276884133333326,0.1540194854869738,1524
1264,49.30110842333334,58.276884133333326,0.1540194854869738,1524
1265,49.30154006455699,58.276884133333326,0.15401207875564168,1525
1266,49.30154006455699,58.276884133333326,0.15401207875564168,1526
1267,49.30206659500001,58.276884133333326,0.154003043776321,1527
1268,49.30206659500001,58.276884133333326,0.154003043776321,1527
1269,49.32084081000003,58.276884133333326,0.1536808883406071,1528
1270,49.32084081000003,58.276884133333326,0.1536808883406071,1532
1271,49.32507552562801,58.276884133333326,0.1536082228971649,1533
1272,49.32507552562801,58.276884133333326,0.1536082228971649,1534
1273,49.32545636555559,58.276884133333326,0.15360168788876072,1535
1274,49.32545636555559,58.276884133333326,0.15360168788876072,1536
1275,49.34396263666671,58.276884133333326,0.1532841302261242,1537
1276,49.34396263666671,58.276884133333326,0.1532841302261242,1538
1277,49.34632987333329,58.276884133333326,0.1532435097176364,1538
1278,49.34632987333329,58.276884133333326,0.1532435097176364,1538
1279,49.36027596666665,58.276884133333326,0.1530042022539523,1538
1280,49.36027596666665,58.276884133333326,0.1530042022539523,1538
1281,49.365689996666674,58.276884133333326,0.15291130040992718,1538
1282,49.365689996666674,58.276884133333326,0.15291130040992718,1539
1283,49.38486197203854,58.276884133333326,0.15258231962008253,1540
1284,49.38486197203854,58.276884133333326,0.15258231962008253,1541
1285,49.39457514333335,58.276884133333326,0.15241564682281042,1542
1286,49.39457514333335,58.276884133333326,0.15241564682281042,1543
1287,49.394871523333315,58.276884133333326,0.15241056110135545,1544
1288,49.394871523333315,58.276884133333326,0.15241056110135545,1544
1289,49.411906113333316,58.276884133333326,0.15211825669535756,1545
1290,49.411906113333316,58.276884133333326,0.15211825669535756,1545
1291,49.427064226666644,58.276884133333326,0.15185815162009914,1548
1292,49.427064226666644,58.276884133333326,0.15185815162009914,1548
1293,49.442152793333335,58.276884133333326,0.15159923992824942,1548
1294,49.442152793333335,58.276884133333326,0.15159923992824942,1548
1295,49.44808700999995,58.276884133333326,0.15149741196069647,1548
1296,49.44808700999995,58.276884133333326,0.15149741196069647,1548
1297,49.469706363333316,58.276884133333326,0.1511264354808301,1549
1298,49.469706363333316,58.276884133333326,0.1511264354808301,1549
1299,49.482308212378285,58.276884133333326,0.15091019452642118,1550
1300,49.482308212378285,58.276884133333326,0.15091019452642118,1554
1301,49.48609045000001,58.276884133333326,0.15084529336229796,1554
1302,49.48609045000001,58.276884133333326,0.15084529336229796,1555
1303,49.49494968999997,58.276884133333326,0.15069327356694157,1556
1304,49.49494968999997,58.276884133333326,0.15069327356694157,1557
1305,49.50190691666668,58.276884133333326,0.15057389129779367,1558
1306,49.50190691666668,58.276884133333326,0.15057389129779367,1558
1307,49.50683782333333,58.276884133333326,0.15048927959042493,1559
1308,49.50683782333333,58.276884133333326,0.15048927959042493,1560
1309,49.511432366782614,58.276884133333326,0.15041043969502535,1561
1310,49.511432366782614,58.276884133333326,0.15041043969502535,1562
1311,49.51471096333334,58.276884133333326,0.1503541807409051,1563
1312,49.51471096333334,58.276884133333326,0.1503541807409051,1564
1313,49.519015920000015,58.276884133333326,0.150280309999003,1565
1314,49.519015920000015,58.276884133333326,0.150280309999003,1565
1315,49.57859234333334,58.276884133333326,0.14925801060500965,1566
1316,49.57859234333334,58.276884133333326,0.14925801060500965,1567
1317,49.58882923333334,58.276884133333326,0.1490823510763262,1568
1318,49.58882923333334,58.276884133333326,0.1490823510763262,1568
1319,49.590457426666624,58.276884133333326,0.1490544121541018,1568
1320,49.590457426666624,58.276884133333326,0.1490544121541018,1569
1321,49.59498479999997,58.276884133333326,0.14897672486177868,1570
1322,49.59498479999997,58.276884133333326,0.14897672486177868,1571
1323,49.60818641666669,58.276884133333326,0.148750192217437,1572
1324,49.60818641666669,58.276884133333326,0.148750192217437,1573
1325,49.62578719999998,58.276884133333326,0.14844817223824563,1574
1326,49.62578719999998,58.276884133333326,0.14844817223824563,1575
1327,49.629443256666676,58.276884133333326,0.14838543627147133,1576
1328,49.629443256666676,58.276884133333326,0.14838543627147133,1576
1329,49.640718636666634,58.276884133333326,0.1481919568127178,1577
1330,49.640718636666634,58.276884133333326,0.1481919568127178,1578
1331,49.644906011666684,58.276884133333326,0.14812010370899883,1579
1332,49.644906011666684,58.276884133333326,0.14812010370899883,1579
1333,49.66940254333335,58.276884133333326,0.14769975639580657,1579
1334,49.66940254333335,58.276884133333326,0.14769975639580657,1581
1335,49.67826622333334,58.276884133333326,0.14754766041243672,1582
1336,49.67826622333334,58.276884133333326,0.14754766041243672,1583
1337,49.69442054333332,58.276884133333326,0.14727046096637464,1584
1338,49.69442054333332,58.276884133333326,0.14727046096637464,1585
1339,49.698740543333315,58.276884133333326,0.1471963320889606,1586
1340,49.698740543333315,58.276884133333326,0.1471963320889606,1587
1341,49.70265714333337,58.276884133333326,0.1471291253386633,1588
1342,49.70265714333337,58.276884133333326,0.1471291253386633,1589
1343,49.703483530000035,58.276884133333326,0.14711494498775818,1590
1344,49.703483530000035,58.276884133333326,0.14711494498775818,1591
1345,49.70762077,58.276884133333326,0.14704395217368638,1592
1346,49.70762077,58.276884133333326,0.14704395217368638,1592
1347,49.709662338333324,58.276884133333326,0.14700891995870632,1592
1348,49.709662338333324,58.276884133333326,0.14700891995870632,1592
1349,49.716552939999985,58.276884133333326,0.14689068093873922,1593
1350,49.716552939999985,58.276884133333326,0.14689068093873922,1593
1351,49.73355055166664,58.276884133333326,0.14659901106106074,1593
1352,49.73355055166664,58.276884133333326,0.14659901106106074,1594
1353,49.73807794333331,58.276884133333326,0.14652132345414765,1594
1354,49.73807794333331,58.276884133333326,0.14652132345414765,1600
1355,49.75907213000001,58.276884133333326,0.1461610744981694,1601
1356,49.75907213000001,58.276884133333326,0.1461610744981694,1601
1357,49.75975244833332,58.276884133333326,0.14614940060133305,1601
1358,49.75975244833332,58.276884133333326,0.14614940060133305,1601
1359,49.77120614000002,58.276884133333326,0.14595286141024505,1602
1360,49.77120614000002,58.276884133333326,0.14595286141024505,1602
1361,49.7766197366667,58.276884133333326,0.14585996700198706,1602
1362,49.7766197366667,58.276884133333326,0.14585996700198706,1602
1363,49.77971390999995,58.276884133333326,0.14580687265112632,1603
1364,49.77971390999995,58.276884133333326,0.14580687265112632,1604
1365,49.79082387666668,58.276884133333326,0.14561623159623893,1604
1366,49.79082387666668,58.276884133333326,0.14561623159623893,1605
1367,49.79784653000003,58.276884133333326,0.14549572664066712,1606
1368,49.79784653000003,58.276884133333326,0.14549572664066712,1607
1369,49.79813691595709,58.276884133333326,0.14549074377376583,1608
1370,49.79813691595709,58.276884133333326,0.14549074377376583,1609
1371,49.80443859833336,58.276884133333326,0.1453826102921978,1613
1372,49.80443859833336,58.276884133333326,0.1453826102921978,1613
1373,49.81172477666668,58.276884133333326,0.14525758338930697,1617
1374,49.81172477666668,58.276884133333326,0.14525758338930697,1617
1375,49.8130133833333,58.276884133333326,0.1452354715917086,1617
1376,49.8130133833333,58.276884133333326,0.1452354715917086,1618
1377,49.85836493129791,58.276884133333326,0.14445726341124288,1618
1378,49.85836493129791,58.276884133333326,0.14445726341124288,1620
1379,49.86517298833327,58.276884133333326,0.14434044081277,1621
1380,49.86517298833327,58.276884133333326,0.14434044081277,1624
1381,49.86653538666662,58.276884133333326,0.1443170627898436,1625
1382,49.86653538666662,58.276884133333326,0.1443170627898436,1626
1383,49.86994009,58.276884133333326,0.14425863991113255,1626
1384,49.86994009,58.276884133333326,0.14425863991113255,1626
1385,49.873579676666665,58.276884133333326,0.14419618656070396,1627
1386,49.873579676666665,58.276884133333326,0.14419618656070396,1627
1387,49.88363609000002,58.276884133333326,0.14402362391458953,1627
1388,49.88363609000002,58.276884133333326,0.14402362391458953,1628
1389,49.89662533333333,58.276884133333326,0.14380073548246955,1629
1390,49.89662533333333,58.276884133333326,0.14380073548246955,1630
1391,49.89738529333333,58.276884133333326,0.14378769497745117,1631
1392,49.89738529333333,58.276884133333326,0.14378769497745117,1632
1393,49.902092343333365,58.276884133333326,0.14370692453012826,1633
1394,49.902092343333365,58.276884133333326,0.14370692453012826,1634
1395,49.91042234333336,58.276884133333326,0.14356398620863298,1635
1396,49.91042234333336,58.276884133333326,0.14356398620863298,1636
1397,49.91251971,58.276884133333326,0.14352799652425244,1637
1398,49.91251971,58.276884133333326,0.14352799652425244,1638
1399,49.92284917999999,58.276884133333326,0.1433507483725434,1638
1400,49.92284917999999,58.276884133333326,0.1433507483725434,1638
1401,49.93580271166665,58.276884133333326,0.14312847273342338,1639
1402,49.93580271166665,58.276884133333326,0.14312847273342338,1639
1403,49.94314874333337,58.276884133333326,0.14300241877951075,1640
1404,49.94314874333337,58.276884133333326,0.14300241877951075,1641
1405,49.95096014333331,58.276884133333326,0.1428683793551985,1641
1406,49.95096014333331,58.276884133333326,0.1428683793551985,1641
1407,49.95105271499998,58.276884133333326,0.14286679087516826,1642
1408,49.95105271499998,58.276884133333326,0.14286679087516826,1642
1409,49.96764976000003,58.276884133333326,0.14258199450612982,1643
1410,49.96764976000003,58.276884133333326,0.14258199450612982,1643
1411,49.97401248516152,58.276884133333326,0.1424728135631862,1644
1412,49.97401248516152,58.276884133333326,0.1424728135631862,1644
1413,49.97601252666669,58.276884133333326,0.142438493926251,1644
1414,49.97601252666669,58.276884133333326,0.142438493926251,1644
1415,49.98477447333329,58.276884133333326,0.14228814363218675,1644
1416,49.98477447333329,58.276884133333326,0.14228814363218675,1645
1417,50.00076192000003,58.276884133333326,0.14201380764280605,1646
1418,50.00076192000003,58.276884133333326,0.14201380764280605,1647
1419,50.005100876666674,58.276884133333326,0.14193935347918404,1648
1420,50.005100876666674,58.276884133333326,0.14193935347918404,1648
1421,50.00525287666666,58.276884133333326,0.1419367452409049,1648
1422,50.00525287666666,58.276884133333326,0.1419367452409049,1649
1423,50.0537331233333,58.276884133333326,0.1411048502728122,1650
1424,50.0537331233333,58.276884133333326,0.1411048502728122,1650
1425,50.05808316333332,58.276884133333326,0.14103020592514826,1650
1426,50.05808316333332,58.276884133333326,0.14103020592514826,1650
1427,50.07911081333333,58.276884133333326,0.1406693827563615,1650
1428,50.07911081333333,58.276884133333326,0.1406693827563615,1650
1429,50.08301948999998,58.276884133333326,0.1406023119662056,1651
1430,50.08301948999998,58.276884133333326,0.1406023119662056,1652
1431,50.083869413333346,58.276884133333326,0.14058772773875403,1652
1432,50.083869413333346,58.276884133333326,0.14058772773875403,1653
1433,50.08392106333333,58.276884133333326,0.1405868414525232,1653
1434,50.08392106333333,58.276884133333326,0.1405868414525232,1658
1435,50.108318448333364,58.276884133333326,0.1401681954428255,1659
1436,50.108318448333364,58.276884133333326,0.1401681954428255,1660
1437,50.112848626666676,58.276884133333326,0.14009046001821104,1660
1438,50.112848626666676,58.276884133333326,0.14009046001821104,1660
1439,50.11683010999997,58.276884133333326,0.14002213990479898,1661
1440,50.11683010999997,58.276884133333326,0.14002213990479898,1661
1441,50.11993020999998,58.276884133333326,0.13996894385552291,1662
1442,50.11993020999998,58.276884133333326,0.13996894385552291,1663
1443,50.122449136666674,58.276884133333326,0.1399257204281871,1664
1444,50.122449136666674,58.276884133333326,0.1399257204281871,1665
1445,50.122907916666634,58.276884133333326,0.13991784801004425,1665
1446,50.122907916666634,58.276884133333326,0.13991784801004425,1665
1447,50.12854421666668,58.276884133333326,0.139821132132319,1666
1448,50.12854421666668,58.276884133333326,0.139821132132319,1667
1449,50.13033862333331,58.276884133333326,0.1397903410786566,1667
1450,50.13033862333331,58.276884133333326,0.1397903410786566,1668
1451,50.13640357333334,58.276884133333326,0.13968626979738916,1668
1452,50.13640357333334,58.276884133333326,0.13968626979738916,1668
1453,50.16066990333332,58.276884133333326,0.13926987262103252,1669
1454,50.16066990333332,58.276884133333326,0.13926987262103252,1670
1455,50.16133487666662,58.276884133333326,0.13925846203614645,1671
1456,50.16133487666662,58.276884133333326,0.13925846203614645,1671
1457,50.18513782999995,58.276884133333326,0.13885001615426176,1672
1458,50.18513782999995,58.276884133333326,0.13885001615426176,1672
1459,50.18516202999999,58.276884133333326,0.13884960089527196,1673
1460,50.18516202999999,58.276884133333326,0.13884960089527196,1673
1461,50.19131474333329,58.276884133333326,0.1387440236423903,1673
1462,50.19131474333329,58.276884133333326,0.1387440236423903,1674
1463,50.2339282777778,58.276884133333326,0.13801279830187593,1675
1464,50.2339282777778,58.276884133333326,0.13801279830187593,1676
1465,50.24089618500001,58.276884133333326,0.13789323276013782,1677
1466,50.24089618500001,58.276884133333326,0.13789323276013782,1677
1467,50.264758243333354,58.276884133333326,0.13748377266822986,1678
1468,50.264758243333354,58.276884133333326,0.13748377266822986,1679
1469,50.26562198166664,58.276884133333326,0.13746895138280715,1679
1470,50.26562198166664,58.276884133333326,0.13746895138280715,1679
1471,50.27332669666668,58.276884133333326,0.13733674261573564,1680
1472,50.27332669666668,58.276884133333326,0.13733674261573564,1680
1473,50.27454358,58.276884133333326,0.13731586155197567,1681
1474,50.27454358,58.276884133333326,0.13731586155197567,1682
1475,50.27463076832673,58.276884133333326,0.13731436544716452,1688
1476,50.27463076832673,58.276884133333326,0.13731436544716452,1689
1477,50.28148222000004,58.276884133333326,0.13719679822003483,1690
1478,50.28148222000004,58.276884133333326,0.13719679822003483,1690
1479,50.28890178166665,58.276884133333326,0.13706948253085638,1690
1480,50.28890178166665,58.276884133333326,0.13706948253085638,1695
1481,50.30412871166668,58.276884133333326,0.1368081965985957,1696
1482,50.30412871166668,58.276884133333326,0.1368081965985957,1696
1483,50.30437417000004,58.276884133333326,0.13680398466556237,1697
1484,50.30437417000004,58.276884133333326,0.13680398466556237,1697
1485,50.311597756666686,58.276884133333326,0.1366800318020201,1698
1486,50.311597756666686,58.276884133333326,0.1366800318020201,1698
1487,50.31427526166666,58.276884133333326,0.1366340872557426,1699
1488,50.31427526166666,58.276884133333326,0.1366340872557426,1700
1489,50.314974343333326,58.276884133333326,0.1366220913901938,1701
1490,50.314974343333326,58.276884133333326,0.1366220913901938,1701
1491,50.32085847666663,58.276884133333326,0.1365211228257139,1706
1492,50.32085847666663,58.276884133333326,0.1365211228257139,1708
1493,50.3217505966667,58.276884133333326,0.1365058145261481,1709
1494,50.3217505966667,58.276884133333326,0.1365058145261481,1710
1495,50.32291684000007,58.276884133333326,0.1364858024175615,1711
1496,50.32291684000007,58.276884133333326,0.1364858024175615,1712
1497,50.325122210000075,58.276884133333326,0.13644795945404684,1713
1498,50.325122210000075,58.276884133333326,0.13644795945404684,1714
1499,50.33442470193296,58.276884133333326,0.13628833369382942,1715
1500,50.33442470193296,58.276884133333326,0.13628833369382942,1716
1501,50.33447877666669,58.276884133333326,0.13628740580047108,1717
1502,50.33447877666669,58.276884133333326,0.13628740580047108,1718
1503,50.34025482999999,58.276884133333326,0.1361882918306836,1719
