iteration,LB,UB,gap,n_cuts
1024,48.28433566833334,58.3408614,0.17237533849074535,2302
1025,48.307399536666644,58.3408614,0.17198000890904497,2303
1026,48.307399536666644,58.3408614,0.17198000890904497,2303
1027,48.320974723333336,58.3408614,0.1717473214522449,2304
1028,48.320974723333336,58.3408614,0.1717473214522449,2305
1029,48.32713654652235,58.3408614,0.17164170382780214,2306
1030,48.32713654652235,58.3408614,0.17164170382780214,2307
1031,48.34639163888892,58.3408614,0.1713116591232073,2308
1032,48.34639163888892,58.3408614,0.1713116591232073,2309
1033,48.35061365666661,58.3408614,0.1712392910148802,2316
1034,48.35061365666661,58.3408614,0.1712392910148802,2317
1035,48.35144737222222,58.3408614,0.1712250005924284,2318
1036,48.35144737222222,58.3408614,0.1712250005924284,2319
1037,48.35576848999996,58.3408614,0.17115093384617117,2320
1038,48.35576848999996,58.3408614,0.17115093384617117,2320
1039,48.36995585666665,58.3408614,0.17090775322925472,2321
1040,48.36995585666665,58.3408614,0.17090775322925472,2322
1041,48.40682513000002,58.3408614,0.17027579010000662,2323
1042,48.40682513000002,58.3408614,0.17027579010000662,2325
1043,48.40763658333334,58.3408614,0.17026188126640618,2326
1044,48.40763658333334,58.3408614,0.17026188126640618,2327
1045,48.43181828833331,58.3408614,0.16984739124312434,2327
1046,48.43181828833331,58.3408614,0.16984739124312434,2328
1047,48.43573268333334,58.3408614,0.16978029598765335,2329
1048,48.43573268333334,58.3408614,0.16978029598765335,2329
1049,48.44082641636146,58.3408614,0.16969298611759168,2330
1050,48.44082641636146,58.3408614,0.16969298611759168,2332
1051,48.452131721070316,58.3408614,0.16949920590184644,2333
1052,48.452131721070316,58.3408614,0.16949920590184644,2338
1053,48.454386656666685,58.3408614,0.16946055485106903,2339
1054,48.454386656666685,58.3408614,0.16946055485106903,2340
1055,48.457880089999975,58.3408614,0.16940067515012774,2341
1056,48.457880089999975,58.3408614,0.16940067515012774,2341
1057,48.48103859666668,58.3408614,0.1690037234063418,2342
1058,48.48103859666668,58.3408614,0.1690037234063418,2348
1059,48.4825467486666,58.3408614,0.1689778727081565,2349
1060,48.4825467486666,58.3408614,0.1689778727081565,2350
1061,48.49843882333336,58.3408614,0.16870547229641422,2351
1062,48.49843882333336,58.3408614,0.16870547229641422,2352
1063,48.50799974863685,58.3408614,0.16854159186897355,2352
1064,48.50799974863685,58.3408614,0.16854159186897355,2357
1065,48.51015533666671,58.3408614,0.168504643699575,2362
1066,48.51015533666671,58.3408614,0.168504643699575,2363
1067,48.51095675666666,58.3408614,0.16849090684378107,2364
1068,48.51095675666666,58.3408614,0.16849090684378107,2364
1069,48.513196170000015,58.3408614,0.1684525218546051,2365
1070,48.513196170000015,58.3408614,0.1684525218546051,2366
1071,48.532101614999966,58.3408614,0.1681284703314311,2366
1072,48.532101614999966,58.3408614,0.1681284703314311,2367
1073,48.54022803601846,58.3408614,0.16798917823283183,2368
1074,48.54022803601846,58.3408614,0.16798917823283183,2368
1075,48.544953216666684,58.3408614,0.16790818558831422,2368
1076,48.544953216666684,58.3408614,0.16790818558831422,2368
1077,48.5742445433333,58.3408614,0.1674061133534566,2369
1078,48.5742445433333,58.3408614,0.1674061133534566,2371
1079,48.574368161666634,58.3408614,0.16740399445547727,2371
1080,48.574368161666634,58.3408614,0.16740399445547727,2372
1081,48.581584649999996,58.3408614,0.1672802991900974,2372
1082,48.581584649999996,58.3408614,0.1672802991900974,2372
1083,48.58725922500004,58.3408614,0.16718303331393666,2372
1084,48.58725922500004,58.3408614,0.16718303331393666,2373
1085,48.595723284999984,58.3408614,0.16703795386538495,2374
1086,48.595723284999984,58.3408614,0.16703795386538495,2374
1087,48.59655578999997,58.3408614,0.16702368419263747,2380
1088,48.59655578999997,58.3408614,0.16702368419263747,2380
1089,48.60368201741721,58.3408614,0.16690153605758704,2381
1090,48.60368201741721,58.3408614,0.16690153605758704,2387
1091,48.613969080930616,58.3408614,0.16672520915279776,2388
1092,48.613969080930616,58.3408614,0.16672520915279776,2389
1093,48.61891637000003,58.3408614,0.1666404094266591,2389
1094,48.61891637000003,58.3408614,0.1666404094266591,2389
1095,48.62149784333336,58.3408614,0.16659616130842117,2390
1096,48.62149784333336,58.3408614,0.16659616130842117,2391
1097,48.64751020826078,58.3408614,0.16615029259302672,2392
1098,48.64751020826078,58.3408614,0.16615029259302672,2393
1099,48.65707780666665,58.3408614,0.16598629778430649,2394
1100,48.65707780666665,58.3408614,0.16598629778430649,2394
1101,48.66020899499999,58.3408614,0.16593262719634802,2394
1102,48.66020899499999,58.3408614,0.16593262719634802,2394
1103,48.663209115035045,58.3408614,0.16588120320357416,2395
1104,48.663209115035045,58.3408614,0.16588120320357416,2396
1105,48.674209856666664,58.3408614,0.16569264339544595,2397
1106,48.674209856666664,58.3408614,0.16569264339544595,2398
1107,48.68418622333333,58.3408614,0.16552164203503986,2399
1108,48.68418622333333,58.3408614,0.16552164203503986,2404
1109,48.684902629999954,58.3408614,0.16550936236262098,2404
1110,48.684902629999954,58.3408614,0.16550936236262098,2404
1111,48.68517633666666,58.3408614,0.16550467085378592,2405
1112,48.68517633666666,58.3408614,0.16550467085378592,2406
1113,48.68743796333332,58.3408614,0.16546590511374723,2407
1114,48.68743796333332,58.3408614,0.16546590511374723,2408
1115,48.69318783999999,58.3408614,0.1653673485184435,2409
1116,48.69318783999999,58.3408614,0.1653673485184435,2410
1117,48.70279429166665,58.3408614,0.16520268773976918,2411
1118,48.70279429166665,58.3408614,0.16520268773976918,2412
1119,48.710854408647336,58.3408614,0.16506453213515057,2413
1120,48.710854408647336,58.3408614,0.16506453213515057,2417
1121,48.711460280000004,58.3408614,0.16505414710931912,2423
1122,48.711460280000004,58.3408614,0.16505414710931912,2428
1123,48.72134097833333,58.3408614,0.16488478556586192,2429
1124,48.72134097833333,58.3408614,0.16488478556586192,2430
1125,48.73064629666668,58.3408614,0.16472528640678116,2431
1126,48.73064629666668,58.3408614,0.16472528640678116,2432
1127,48.745931739819476,58.3408614,0.16446328405052527,2432
1128,48.745931739819476,58.3408614,0.16446328405052527,2432
1129,48.753914528333326,58.3408614,0.16432645390571274,2432
1130,48.753914528333326,58.3408614,0.16432645390571274,2432
1131,48.757036709999994,58.3408614,0.16427293769783124,2433
1132,48.757036709999994,58.3408614,0.16427293769783124,2434
1133,48.766760761666674,58.3408614,0.1641062611792929,2435
1134,48.766760761666674,58.3408614,0.1641062611792929,2435
1135,48.77394165000005,58.3408614,0.16398317612087834,2436
1136,48.77394165000005,58.3408614,0.16398317612087834,2436
1137,48.78162664666665,58.3408614,0.1638514503204327,2437
1138,48.78162664666665,58.3408614,0.1638514503204327,2438
1139,48.782919909513936,58.3408614,0.16382928296094829,2440
1140,48.782919909513936,58.3408614,0.16382928296094829,2441
1141,48.789060176666666,58.3408614,0.16372403482087317,2442
1142,48.789060176666666,58.3408614,0.16372403482087317,2446
1143,48.79040895035136,58.3408614,0.16370091596982553,2447
1144,48.79040895035136,58.3408614,0.16370091596982553,2447
1145,48.79080762833331,58.3408614,0.16369408237202834,2448
1146,48.79080762833331,58.3408614,0.16369408237202834,2449
1147,48.793345416666654,58.3408614,0.16365058304287136,2450
1148,48.793345416666654,58.3408614,0.16365058304287136,2451
1149,48.823132039999976,58.3408614,0.16314002110363124,2452
1150,48.823132039999976,58.3408614,0.16314002110363124,2452
1151,48.83143438166666,58.3408614,0.16299771361163584,2452
1152,48.83143438166666,58.3408614,0.16299771361163584,2453
1153,48.84239672333334,58.3408614,0.1628098120036785,2454
1154,48.84239672333334,58.3408614,0.1628098120036785,2455
1155,48.848674236666675,58.3408614,0.16270221137553048,2455
1156,48.848674236666675,58.3408614,0.16270221137553048,2456
1157,48.86414863,58.3408614,0.1624369702912888,2457
1158,48.86414863,58.3408614,0.1624369702912888,2458
1159,48.868972865,58.3408614,0.1623542797912819,2459
1160,48.868972865,58.3408614,0.1623542797912819,2459
1161,48.87741880333331,58.3408614,0.16220951095978656,2460
1162,48.87741880333331,58.3408614,0.16220951095978656,2461
1163,48.88486114166669,58.3408614,0.16208194447971094,2462
1164,48.88486114166669,58.3408614,0.16208194447971094,2462
1165,48.88678124333332,58.3408614,0.1620490326984902,2463
1166,48.88678124333332,58.3408614,0.1620490326984902,2463
1167,48.88816329666663,58.3408614,0.1620253434127966,2464
1168,48.88816329666663,58.3408614,0.1620253434127966,2465
1169,48.89631525277379,58.3408614,0.16188561362630502,2466
1170,48.89631525277379,58.3408614,0.16188561362630502,2467
1171,48.912048047777745,58.3408614,0.16161594337073426,2468
1172,48.912048047777745,58.3408614,0.16161594337073426,2473
1173,48.93704329666669,58.3408614,0.16118750868037945,2474
1174,48.93704329666669,58.3408614,0.16118750868037945,2475
1175,48.939663798449246,58.3408614,0.16114259158934455,2476
1176,48.939663798449246,58.3408614,0.16114259158934455,2477
1177,48.94520069333333,58.3408614,0.16104768563918864,2478
1178,48.94520069333333,58.3408614,0.16104768563918864,2479
1179,48.94646578212273,58.3408614,0.16102600120123137,2480
1180,48.94646578212273,58.3408614,0.16102600120123137,2485
1181,48.95432632999999,58.3408614,0.1608912663397873,2486
1182,48.95432632999999,58.3408614,0.1608912663397873,2486
1183,48.95528029888889,58.3408614,0.1608749146976276,2486
1184,48.95528029888889,58.3408614,0.1608749146976276,2487
1185,48.976866073631435,58.3408614,0.16050492059358876,2488
1186,48.976866073631435,58.3408614,0.16050492059358876,2489
1187,48.988265075555546,58.3408614,0.16030953434713008,2490
1188,48.988265075555546,58.3408614,0.16030953434713008,2491
1189,48.99274325000002,58.3408614,0.16023277554828808,2492
1190,48.99274325000002,58.3408614,0.16023277554828808,2492
1191,48.99437201864518,58.3408614,0.16020485740299373,2492
1192,48.99437201864518,58.3408614,0.16020485740299373,2496
1193,49.020389189999975,58.3408614,0.15975890630233353,2496
1194,49.020389189999975,58.3408614,0.15975890630233353,2496
1195,49.02502103999997,58.3408614,0.15967951340533396,2497
1196,49.02502103999997,58.3408614,0.15967951340533396,2498
1197,49.06063977666666,58.3408614,0.15906898528127217,2499
1198,49.06063977666666,58.3408614,0.15906898528127217,2500
1199,49.07639548500002,58.3408614,0.1587989222764541,2500
1200,49.07639548500002,58.3408614,0.1587989222764541,2501
1201,49.096544671666685,58.3408614,0.15845355221877674,2502
1202,49.096544671666685,58.3408614,0.15845355221877674,2503
1203,49.146594926666644,58.3408614,0.15759565856073146,2504
1204,49.146594926666644,58.3408614,0.15759565856073146,2504
1205,49.150118095077445,58.3408614,0.15753526918137956,2505
1206,49.150118095077445,58.3408614,0.15753526918137956,2506
1207,49.153081221666625,58.3408614,0.1574844792801324,2507
1208,49.153081221666625,58.3408614,0.1574844792801324,2508
1209,49.16000718666667,58.3408614,0.15736576377210182,2509
1210,49.16000718666667,58.3408614,0.15736576377210182,2510
1211,49.203683831666616,58.3408614,0.15661711790106317,2510
1212,49.203683831666616,58.3408614,0.15661711790106317,2511
1213,49.20748006276527,58.3408614,0.15655204805108913,2516
1214,49.20748006276527,58.3408614,0.15655204805108913,2520
1215,49.20959990362674,58.3408614,0.15651571261121733,2521
1216,49.20959990362674,58.3408614,0.15651571261121733,2522
1217,49.21261272333332,58.3408614,0.15646407093788092,2523
1218,49.21261272333332,58.3408614,0.15646407093788092,2524
1219,49.213916770000026,58.3408614,0.15644171873677504,2524
1220,49.213916770000026,58.3408614,0.15644171873677504,2525
1221,49.22447940000001,58.3408614,0.15626066844463826,2525
1222,49.22447940000001,58.3408614,0.15626066844463826,2527
1223,49.23919874971308,58.3408614,0.15600836929512527,2528
1224,49.23919874971308,58.3408614,0.15600836929512527,2528
1225,49.25029202381325,58.3408614,0.15581822342079354,2529
1226,49.25029202381325,58.3408614,0.15581822342079354,2530
1227,49.256904115000026,58.3408614,0.15570488791240192,2531
1228,49.256904115000026,58.3408614,0.15570488791240192,2532
1229,49.25733025666666,58.3408614,0.1556975835693324,2533
1230,49.25733025666666,58.3408614,0.1556975835693324,2536
1231,49.270340070000074,58.3408614,0.15547458697618624,2536
1232,49.270340070000074,58.3408614,0.15547458697618624,2536
1233,49.27071441499997,58.3408614,0.1554681704613986,2536
1234,49.27071441499997,58.3408614,0.1554681704613986,2536
1235,49.27849687666665,58.3408614,0.15533477404797713,2537
1236,49.27849687666665,58.3408614,0.15533477404797713,2537
1237,49.293434623835466,58.3408614,0.15507873142518486,2538
1238,49.293434623835466,58.3408614,0.15507873142518486,2538
1239,49.3019754977778,58.3408614,0.15493233533610798,2539
1240,49.3019754977778,58.3408614,0.15493233533610798,2546
1241,49.30476212999997,58.3408614,0.15488457066216765,2547
1242,49.30476212999997,58.3408614,0.15488457066216765,2547
1243,49.30593004999997,58.3408614,0.15486455175994418,2548
1244,49.30593004999997,58.3408614,0.15486455175994418,2548
1245,49.32110565016503,58.3408614,0.1546044321833577,2549
1246,49.32110565016503,58.3408614,0.1546044321833577,2552
1247,49.322128243333324,58.3408614,0.1545869042767798,2558
1248,49.322128243333324,58.3408614,0.1545869042767798,2558
1249,49.33152765000003,58.3408614,0.15442579238296908,2558
1250,49.33152765000003,58.3408614,0.15442579238296908,2558
1251,49.33247083333336,58.3408614,0.15440962561218954,2559
1252,49.33247083333336,58.3408614,0.15440962561218954,2559
1253,49.350744663333316,58.3408614,0.15409640037756941,2559
1254,49.350744663333316,58.3408614,0.15409640037756941,2560
1255,49.35255717166666,58.3408614,0.15406533281548943,2561
1256,49.35255717166666,58.3408614,0.15406533281548943,2562
1257,49.35575077166668,58.3408614,0.15401059245130247,2562
1258,49.35575077166668,58.3408614,0.15401059245130247,2562
1259,49.36310412166665,58.3408614,0.15388455128866763,2563
1260,49.36310412166665,58.3408614,0.15388455128866763,2563
1261,49.37091016333337,58.3408614,0.15375075069883407,2564
1262,49.37091016333337,58.3408614,0.15375075069883407,2564
1263,49.39112542867758,58.3408614,0.15340424800999627,2565
1264,49.39112542867758,58.3408614,0.15340424800999627,2565
1265,49.39381801066334,58.3408614,0.15335809541777976,2566
1266,49.39381801066334,58.3408614,0.15335809541777976,2567
1267,49.39708351666667,58.3408614,0.15330212253830952,2568
1268,49.39708351666667,58.3408614,0.15330212253830952,2569
1269,49.403515326666664,58.3408614,0.15319187716575844,2570
1270,49.403515326666664,58.3408614,0.15319187716575844,2570
1271,49.4111675033333,58.3408614,0.1530607139212843,2571
1272,49.4111675033333,58.3408614,0.1530607139212843,2571
1273,49.414316606666645,58.3408614,0.1530067362586689,2572
1274,49.414316606666645,58.3408614,0.1530067362586689,2574
1275,49.41489163666663,58.3408614,0.15299687987351812,2574
1276,49.41489163666663,58.3408614,0.15299687987351812,2575
1277,49.44034238666664,58.3408614,0.15256063760027647,2576
1278,49.44034238666664,58.3408614,0.15256063760027647,2577
1279,49.448289853333335,58.3408614,0.1524244128947103,2578
1280,49.448289853333335,58.3408614,0.1524244128947103,2579
1281,49.46417813666663,58.3408614,0.15215207746886933,2580
1282,49.46417813666663,58.3408614,0.15215207746886933,2581
1283,49.46552923666667,58.3408614,0.15212891874327608,2582
1284,49.46552923666667,58.3408614,0.15212891874327608,2583
1285,49.476783394999984,58.3408614,0.15193601520940206,2583
1286,49.476783394999984,58.3408614,0.15193601520940206,2584
1287,49.479107579999976,58.3408614,0.15189617717917386,2585
1288,49.479107579999976,58.3408614,0.15189617717917386,2585
1289,49.47968915,58.3408614,0.15188620869420352,2586
1290,49.47968915,58.3408614,0.15188620869420352,2586
1291,49.48940153833336,58.3408614,0.15171973209272224,2587
1292,49.48940153833336,58.3408614,0.15171973209272224,2593
1293,49.49304549000002,58.3408614,0.15165727241044782,2594
1294,49.49304549000002,58.3408614,0.15165727241044782,2594
1295,49.50750323108002,58.3408614,0.15140945740166906,2595
1296,49.50750323108002,58.3408614,0.15140945740166906,2599
1297,49.514874244586196,58.3408614,0.15128311347514325,2600
1298,49.514874244586196,58.3408614,0.15128311347514325,2605
1299,49.52918709000001,58.3408614,0.15103778207155497,2605
1300,49.52918709000001,58.3408614,0.15103778207155497,2605
1301,49.54704235000001,58.3408614,0.1507317313967529,2606
1302,49.54704235000001,58.3408614,0.1507317313967529,2606
1303,49.5487285166667,58.3408614,0.15070282941234223,2606
1304,49.5487285166667,58.3408614,0.15070282941234223,2607
1305,49.55391167340741,58.3408614,0.15061398676215962,2608
1306,49.55391167340741,58.3408614,0.15061398676215962,2609
1307,49.55437024333332,58.3408614,0.15060612657780684,2610
1308,49.55437024333332,58.3408614,0.15060612657780684,2612
1309,49.58669582333333,58.3408614,0.15005204528342245,2613
1310,49.58669582333333,58.3408614,0.15005204528342245,2613
1311,49.60002451333331,58.3408614,0.14982358293850442,2613
1312,49.60002451333331,58.3408614,0.14982358293850442,2613
1313,49.60035584666665,58.3408614,0.1498179036714283,2613
1314,49.60035584666665,58.3408614,0.1498179036714283,2613
1315,49.60719512333333,58.3408614,0.14970067405735415,2614
1316,49.60719512333333,58.3408614,0.14970067405735415,2615
1317,49.60981113333335,58.3408614,0.1496558339583695,2616
1318,49.60981113333335,58.3408614,0.1496558339583695,2617
1319,49.62991229000002,58.3408614,0.14931128716587616,2617
1320,49.62991229000002,58.3408614,0.14931128716587616,2618
1321,49.629992248804314,58.3408614,0.14930991662038928,2619
1322,49.629992248804314,58.3408614,0.14930991662038928,2619
1323,49.63162810695104,58.3408614,0.1492818769564647,2620
1324,49.63162810695104,58.3408614,0.1492818769564647,2621
1325,49.643133009999985,58.3408614,0.14908467549640972,2621
1326,49.643133009999985,58.3408614,0.14908467549640972,2621
1327,49.64766401500002,58.3408614,0.1490070111477645,2621
1328,49.64766401500002,58.3408614,0.1490070111477645,2621
1329,49.653951961666706,58.3408614,0.1488992316855523,2621
1330,49.653951961666706,58.3408614,0.1488992316855523,2621
1331,49.658426806666625,58.3408614,0.14882252995553774,2621
1332,49.658426806666625,58.3408614,0.14882252995553774,2622
1333,49.66366825666664,58.3408614,0.14873268812128582,2622
1334,49.66366825666664,58.3408614,0.14873268812128582,2622
1335,49.66413187833333,58.3408614,0.14872474134683708,2623
1336,49.66413187833333,58.3408614,0.14872474134683708,2623
1337,49.67712719666669,58.3408614,0.14850199320734253,2628
1338,49.67712719666669,58.3408614,0.14850199320734253,2629
1339,49.679953876666715,58.3408614,0.14845354208865497,2629
1340,49.679953876666715,58.3408614,0.14845354208865497,2630
1341,49.68659929166665,58.3408614,0.1483396353886086,2631
1342,49.68659929166665,58.3408614,0.1483396353886086,2632
1343,49.69297296333334,58.3408614,0.14823038654459533,2632
1344,49.69297296333334,58.3408614,0.14823038654459533,2633
1345,49.69340802999997,58.3408614,0.1482229292212684,2634
1346,49.69340802999997,58.3408614,0.1482229292212684,2635
1347,49.69993664666667,58.3408614,0.14811102452000013,2636
1348,49.69993664666667,58.3408614,0.14811102452000013,2636
1349,49.714331376230035,58.3408614,0.1478642895692652,2636
1350,49.714331376230035,58.3408614,0.1478642895692652,2640
1351,49.71530784499996,58.3408614,0.14784755226463006,2640
1352,49.71530784499996,58.3408614,0.14784755226463006,2641
1353,49.761074816666635,58.3408614,0.1470630768460571,2641
1354,49.761074816666635,58.3408614,0.1470630768460571,2641
1355,49.76213021539808,58.3408614,0.14704498663096394,2642
1356,49.76213021539808,58.3408614,0.14704498663096394,2646
1357,49.78248589000003,58.3408614,0.1466960772368707,2653
1358,49.78248589000003,58.3408614,0.1466960772368707,2654
1359,49.795241170000004,58.3408614,0.1464774435092588,2654
1360,49.795241170000004,58.3408614,0.1464774435092588,2654
1361,49.79720197333336,58.3408614,0.14644383407521375,2655
1362,49.79720197333336,58.3408614,0.14644383407521375,2656
1363,49.79799394466384,58.3408614,0.14643025917570981,2657
1364,49.79799394466384,58.3408614,0.14643025917570981,2658
1365,49.799741505,58.3408614,0.14640030486419936,2659
1366,49.799741505,58.3408614,0.14640030486419936,2660
1367,49.80877523999997,58.3408614,0.14624546081865075,2661
1368,49.80877523999997,58.3408614,0.14624546081865075,2661
1369,49.811192956666716,58.3408614,0.1462040195953172,2661
1370,49.811192956666716,58.3408614,0.1462040195953172,2662
1371,49.83015206499999,58.3408614,0.1458790482479919,2662
1372,49.83015206499999,58.3408614,0.1458790482479919,2663
1373,49.83272640333334,58.3408614,0.14583492242825646,2664
1374,49.83272640333334,58.3408614,0.14583492242825646,2665
1375,49.83651570333335,58.3408614,0.14576997138178446,2666
1376,49.83651570333335,58.3408614,0.14576997138178446,2666
1377,49.83952816333336,58.3408614,0.14571833587405067,2667
1378,49.83952816333336,58.3408614,0.14571833587405067,2667
1379,49.84809832340416,58.3408614,0.14557143780183956,2668
1380,49.84809832340416,58.3408614,0.14557143780183956,2669
1381,49.849143598333356,58.3408614,0.1455535211152478,2670
1382,49.849143598333356,58.3408614,0.1455535211152478,2670
1383,49.86042455166664,58.3408614,0.1453601582977889,2671
1384,49.86042455166664,58.3408614,0.1453601582977889,2672
1385,49.868738183333335,58.3408614,0.14521765728791017,2673
1386,49.868738183333335,58.3408614,0.14521765728791017,2673
1387,49.86875179222228,58.3408614,0.14521742402277463,2674
1388,49.86875179222228,58.3408614,0.14521742402277463,2675
1389,49.870980596666655,58.3408614,0.1451792208767995,2675
1390,49.870980596666655,58.3408614,0.1451792208767995,2676
1391,49.889249095,58.3408614,0.1448660870303846,2677
1392,49.889249095,58.3408614,0.1448660870303846,2677
1393,49.91056642999999,58.3408614,0.14450069415670322,2678
1394,49.91056642999999,58.3408614,0.14450069415670322,2679
1395,49.9149921066667,58.3408614,0.14442483520363825,2680
1396,49.9149921066667,58.3408614,0.14442483520363825,2681
1397,49.918666266666676,58.3408614,0.14436185773104346,2682
1398,49.918666266666676,58.3408614,0.14436185773104346,2683
1399,49.92256221000002,58.3408614,0.14429507874904268,2684
1400,49.92256221000002,58.3408614,0.14429507874904268,2685
1401,49.93004354999998,58.3408614,0.14416684375524189,2686
1402,49.93004354999998,58.3408614,0.14416684375524189,2687
1403,49.930476143333365,58.3408614,0.1441594288264423,2691
1404,49.930476143333365,58.3408614,0.1441594288264423,2692
1405,49.93427938333335,58.3408614,0.14409423883937808,2693
1406,49.93427938333335,58.3408614,0.14409423883937808,2693
1407,49.94562964179745,58.3408614,0.14389968808726825,2693
1408,49.94562964179745,58.3408614,0.14389968808726825,2693
1409,49.95263051666666,58.3408614,0.14377968857575596,2694
1410,49.95263051666666,58.3408614,0.14377968857575596,2695
1411,49.95383275833333,58.3408614,0.14375908137802496,2697
1412,49.95383275833333,58.3408614,0.14375908137802496,2697
1413,49.975280781666655,58.3408614,0.14339144842200335,2698
1414,49.975280781666655,58.3408614,0.14339144842200335,2698
1415,49.9787651766667,58.3408614,0.14333172364392452,2699
1416,49.9787651766667,58.3408614,0.14333172364392452,2700
1417,49.983051190000026,58.3408614,0.14325825861049038,2700
1418,49.983051190000026,58.3408614,0.14325825861049038,2704
1419,49.98563670499998,58.3408614,0.14321394121547917,2704
1420,49.98563670499998,58.3408614,0.14321394121547917,2709
1421,49.99170906833339,58.3408614,0.14310985699067189,2716
1422,49.99170906833339,58.3408614,0.14310985699067189,2716
1423,50.00034599,58.3408614,0.14296181458164076,2717
1424,50.00034599,58.3408614,0.14296181458164076,2723
1425,50.00645953666667,58.3408614,0.14285702444793408,2723
1426,50.00645953666667,58.3408614,0.14285702444793408,2724
1427,50.0078332633333,58.3408614,0.14283347788667888,2724
1428,50.0078332633333,58.3408614,0.14283347788667888,2724
1429,50.009874903333326,58.3408614,0.14279848286001953,2725
1430,50.009874903333326,58.3408614,0.14279848286001953,2725
1431,50.04057492499997,58.3408614,0.14227226468411433,2725
1432,50.04057492499997,58.3408614,0.14227226468411433,2726
1433,50.043767390000006,58.3408614,0.14221754377455925,2726
1434,50.043767390000006,58.3408614,0.14221754377455925,2726
1435,50.04881405666666,58.3408614,0.14213104065229562,2727
1436,50.04881405666666,58.3408614,0.14213104065229562,2728
1437,50.061050898333356,58.3408614,0.1419212932921598,2729
1438,50.061050898333356,58.3408614,0.1419212932921598,2729
1439,50.07958720666663,58.3408614,0.1416035690095822,2729
1440,50.07958720666663,58.3408614,0.1416035690095822,2729
1441,50.08393104000001,58.3408614,0.14152911290404757,2729
1442,50.08393104000001,58.3408614,0.14152911290404757,2730
1443,50.096481090000026,58.3408614,0.14131399695102848,2730
1444,50.096481090000026,58.3408614,0.14131399695102848,2731
1445,50.0989973133333,58.3408614,0.1412708672598842,2732
1446,50.0989973133333,58.3408614,0.1412708672598842,2734
1447,50.10736860666667,58.3408614,0.14112737789184124,2735
1448,50.10736860666667,58.3408614,0.14112737789184124,2740
1449,50.13362876000005,58.3408614,0.1406772619233207,2741
1450,50.13362876000005,58.3408614,0.1406772619233207,2746
1451,50.14046195999998,58.3408614,0.1405601364672346,2746
1452,50.14046195999998,58.3408614,0.1405601364672346,2746
1453,50.14166204999998,58.3408614,0.14053956615045834,2747
1454,50.14166204999998,58.3408614,0.14053956615045834,2747
1455,50.15168969533545,58.3408614,0.14036768584058912,2748
1456,50.15168969533545,58.3408614,0.14036768584058912,2748
1457,50.15730747666667,58.3408614,0.14027139344454945,2759
1458,50.15730747666667,58.3408614,0.14027139344454945,2759
1459,50.160476630000005,58.3408614,0.140217072112,2759
1460,50.160476630000005,58.3408614,0.140217072112,2759
1461,50.16963950833333,58.3408614,0.1400600144664074,2760
1462,50.16963950833333,58.3408614,0.1400600144664074,2762
1463,50.170946756666666,58.3408614,0.14003760738667007,2763
1464,50.170946756666666,58.3408614,0.14003760738667007,2764
1465,50.17268940333334,58.3408614,0.14000773729862453,2764
1466,50.17268940333334,58.3408614,0.14000773729862453,2765
1467,50.178329781111124,58.3408614,0.13991105758491384,2765
1468,50.178329781111124,58.3408614,0.13991105758491384,2765
1469,50.178406733337994,58.3408614,0.13990973857410352,2766
1470,50.178406733337994,58.3408614,0.13990973857410352,2766
1471,50.182766940127166,58.3408614,0.1398350018169741,2767
1472,50.182766940127166,58.3408614,0.1398350018169741,2768
1473,50.217882089999996,58.3408614,0.1392331054954222,2769
1474,50.217882089999996,58.3408614,0.1392331054954222,2770
1475,50.222079350000016,58.3408614,0.1391611617513756,2771
1476,50.222079350000016,58.3408614,0.1391611617513756,2772
1477,50.22282601666668,58.3408614,0.1391483634030354,2773
1478,50.22282601666668,58.3408614,0.1391483634030354,2774
1479,50.23164953666666,58.3408614,0.138997122578196,2775
1480,50.23164953666666,58.3408614,0.138997122578196,2775
1481,50.2459350202225,58.3408614,0.13875226017450445,2775
1482,50.2459350202225,58.3408614,0.13875226017450445,2775
1483,50.26076460333334,58.3408614,0.1384980715534423,2776
1484,50.26076460333334,58.3408614,0.1384980715534423,2777
1485,50.26524218833333,58.3408614,0.13842132285805894,2777
1486,50.26524218833333,58.3408614,0.13842132285805894,2778
1487,50.26826099833329,58.3408614,0.13836957850722978,2779
1488,50.26826099833329,58.3408614,0.13836957850722978,2779
1489,50.291556945000025,58.3408614,0.13797027095318096,2779
1490,50.291556945000025,58.3408614,0.13797027095318096,2782
1491,50.30235259666665,58.3408614,0.13778522651935596,2782
1492,50.30235259666665,58.3408614,0.13778522651935596,2783
1493,50.30982241000004,58.3408614,0.1376571891000561,2783
1494,50.30982241000004,58.3408614,0.1376571891000561,2783
1495,50.31984972666664,58.3408614,0.13748531442378328,2783
1496,50.31984972666664,58.3408614,0.13748531442378328,2784
1497,50.329847605,58.3408614,0.1373139443395329,2785
1498,50.329847605,58.3408614,0.1373139443395329,2786
1499,50.34558986886262,58.3408614,0.1370441117816163,2786
1500,50.34558986886262,58.3408614,0.1370441117816163,2791
1501,50.34812414927763,58.3408614,0.1370006725804424,2792
1502,50.34812414927763,58.3408614,0.1370006725804424,2795
1503,50.353118996666694,58.3408614,0.13691505767402515,2796
1504,50.353118996666694,58.3408614,0.13691505767402515,2797
1505,50.35615452166668,58.3408614,0.13686302681731263,2798
1506,50.35615452166668,58.3408614,0.13686302681731263,2798
